index,lat,lon,alt,X,Y,Z,psi,theta,phi,TAS,JSHead,JSPitch,JSRoll,throttle,thrust,fuel_flow,rudder,elevator,left_ail,right_ail,ground_speed,wind_speed,roll_rate,num_wp,x_wp,y_wp,z_wp,wp_dist,yaw_reff,wp_stat,ph_stat,wl_stat,yaw_error,JSRoll_Sim,Roll_lim_stat,KP,KD,error_rate
1.0,-31.895,120.18,2976.3,-150.91,80.17399999999998,6.6558,298.39,3.7987,0.6823,83.495,0.0039216,0.11373,0.0039216,1.0,4803.7,0.13613,0.0,-4.3247,0.0093923,-0.039177,83.495,0.0,0.24868,1.0,1500.0,3000.0,1000.0,3354.2,29.484,0.0,0.0,0.0,-91.091,0.20131,0.0,0.20131,0.0,0.0
4.0,-31.895,120.18,2977.6,-199.29,106.2,8.0302,298.48,3.4444,0.8511700000000001,84.3,0.0039216,0.11373,0.0039216,1.0,4850.9,0.13749,0.0,-4.2956,0.0093574,-0.039107,84.3,0.0,0.25069,1.0,1500.0,3000.0,1000.0,3355.8,30.422,1.0,0.0,0.0,-91.944,0.2032,0.0,0.2032,0.0,0.0
8.0,-31.895,120.18,2977.7,-206.52,110.0,8.2086,298.49,3.4148,1.1954,84.42399999999998,0.0039216,0.11373,0.20333,1.0,4854.1,0.1376,0.0,-4.2515,1.3424,-2.7051,84.42399999999998,0.0,5.3184,1.0,1500.0,3000.0,1000.0,3356.2,30.561,1.0,0.0,0.0,-92.07,0.24438,0.0,0.20348,0.0409,-1.3633
12.0,-31.895,120.18,2978.3,-231.79,123.33,8.7723,298.58,3.3447,4.4957,84.851,0.0039216,0.11373,0.25507,1.0,4861.7,0.13782,0.0,-4.3115,1.6066,-3.2335,84.851,0.0,12.983,1.0,1500.0,3000.0,1000.0,3357.7,31.048,1.0,0.0,0.0,-92.473,0.27591,0.0,0.20437,0.07154500000000001,-2.3848
16.0,-31.895,120.18,2978.3,-235.4,125.45,8.8497,298.6,3.3310000000000004,5.1502,84.914,0.0039216,0.11373,0.25507,1.0,4862.4,0.13784000000000002,0.0,-4.3188,1.5987,-3.2179,84.914,0.0,13.519,1.0,1500.0,3000.0,1000.0,3357.8,31.12,1.0,0.0,0.0,-92.519,0.20447,0.0,0.20447,0.0,0.0
20.0,-31.895,120.18,2978.9,-267.17,142.58,9.469,299.04,3.1629,11.355,85.462,0.0039216,0.11373,0.23494,0.92066,4758.1,0.13548,0.0,-4.2402,1.435,-2.8905,85.462,0.0,14.539,1.0,1500.0,3000.0,1000.0,3359.7,31.735,1.0,0.0,0.0,-92.699,0.20487,0.0,0.20487,0.0,0.0
24.0,-31.895,120.18,2979.3,-294.61,157.82,9.9324,299.72,2.9962,16.197,85.884,0.0039216,0.11373,0.19876,0.77477,4092.9,0.11739,0.0,-4.0301,1.2072,-2.4347,85.884,0.0,12.125,1.0,1500.0,3000.0,1000.0,3361.3,32.269,1.0,0.0,0.0,-92.547,0.20453,0.0,0.20453,0.0,0.0
28.0,-31.894,120.18,2979.6,-319.88,172.42,10.289,300.54,2.8862,20.121,86.167,0.0039216,0.11373,0.16473,0.7036600000000001,3335.6,0.095427,0.0,-3.8811,0.98406,-1.9885,86.167,0.0,10.558,1.0,1500.0,3000.0,1000.0,3362.6,32.766,1.0,0.0,0.0,-92.227,0.20382,0.0,0.20382,0.0,0.0
32.0,-31.894,120.18,2979.9,-349.49,189.55,10.622,301.64,2.7269,23.952,86.40100000000002,0.0039216,0.11373,0.11199,0.7036600000000001,2861.9,0.081686,0.0,-3.813,0.64086,-1.3021,86.40100000000002,0.0,8.1126,1.0,1500.0,3000.0,1000.0,3364.4,33.348,1.0,0.0,0.0,-91.712,0.20268,0.0,0.20268,0.0,0.0
36.0,-31.894,120.18,2980.1,-382.71,209.86,10.873,303.03,2.4907,27.888,86.59299999999998,0.0039216,0.11373,0.06927699999999999,0.5768300000000001,2378.2,0.06931799999999999,0.0,-3.7492,0.34403,-0.70845,86.59299999999998,0.0,7.2768,1.0,1500.0,3000.0,1000.0,3365.9,34.01,1.0,0.0,0.0,-90.978,0.20106,0.0,0.20106,0.0,0.0
