index,lat,lon,alt,X,Y,Z,psi,theta,phi,TAS,JSHead,JSPitch,JSRoll,throttle,thrust,fuel_flow,rudder,elevator,left_ail,right_ail,ground_speed,wind_speed,roll_rate,num_wp,x_wp,y_wp,z_wp,wp_dist,yaw_reff,wp_stat,ph_stat,wl_stat,yaw_error,JSRoll_Sim,Roll_lim_stat,KP,KD,error_rate
1.0,-31.508000000000006,118.73,2511.2,268.99,70.623,12.625,75.053,4.5962,-0.50251,76.402,-0.0039216,0.13725,-0.041247000000000006,0.6136199999999999,3307.6,0.095467,0.0,-4.792,-0.47948,0.22954,76.402,0.0,-2.6423,1.0,2895.0,1275.0,1000.0,2889.0,65.362,1.0,0.0,0.0,9.6904,-0.046819,0.0,-0.032366000000000006,-0.014453,0.485
4.0,-31.508000000000006,118.73,2514.8,352.37,92.612,16.265,74.738,5.3499,-2.6446,76.406,-0.0039216,0.13725,-0.023213,0.52388,2084.6,0.063326,0.0,-4.7252,-0.2702,0.1249,76.406,0.0,-1.3849,1.0,2895.0,1275.0,1000.0,2804.1,65.06,1.0,0.0,0.0,9.6778,-0.032324,0.0,-0.032324,0.0,0.0
8.0,-31.508000000000006,118.73,2522.0,476.35,126.44,23.516,73.805,6.5172,-4.5792,75.574,-0.0039216,0.13725,-0.0091628,0.48787,1488.5,0.049606,0.0,-4.6802,-0.095685,0.037646,75.574,0.0,-0.71632,1.0,2895.0,1275.0,1000.0,2677.5,64.598,1.0,0.0,0.0,9.2066,-0.03075,0.0,-0.03075,0.0,0.0
12.0,-31.507,118.73,2530.6,590.91,160.04,32.292,72.657,7.4129,-5.3595,74.325,-0.0039216,0.13725,-0.028399,0.4631,1313.7,0.045631,0.0,-4.7043,-0.37147,0.17554,74.325,0.0,-0.6796399999999999,1.0,2895.0,1275.0,1000.0,2559.7,64.178,1.0,0.0,0.0,8.4791,-0.02832,0.0,-0.02832,0.0,0.0
16.0,-31.507,118.74,2543.9,738.82,206.96,45.705,71.017,8.0555,-5.7312,72.365,-0.0039216,0.13725,0.014544,0.4631,1285.4,0.044994,0.0,-4.7841,0.10862,-0.21685,72.365,0.0,0.1019,1.0,2895.0,1275.0,1000.0,2406.2,63.649,1.0,0.0,0.0,7.3683,-0.02461,0.0,-0.02461,0.0,0.0
20.0,-31.507,118.74,2554.7,851.93,246.49,56.574,69.727,8.0408,-5.5639,70.78399999999998,-0.0039216,0.13725,0.005706899999999999,0.4631,1288.5,0.045087,0.0,-4.8753,0.043399,-0.086405,70.78399999999998,0.0,0.21197,1.0,2895.0,1275.0,1000.0,2287.3,63.279,1.0,0.0,0.0,6.4482,-0.021537,0.0,-0.021537,0.0,0.0
24.0,-31.506,118.74,2563.6,950.54,282.84,65.57600000000001,68.642,7.6353,-5.3778,69.47800000000001,-0.0039216,0.13725,-0.019038,0.4631,1292.9,0.045211,0.0,-4.9408,-0.27041,0.12500999999999998,69.47800000000001,0.0,0.22614,1.0,2895.0,1275.0,1000.0,2183.0,62.967,1.0,0.0,0.0,5.6752,-0.018955,0.0,-0.018955,0.0,0.0
28.0,-31.506,118.74,2572.0,1058.6,325.12,74.11,67.493,6.7639999999999985,-5.0305,68.244,-0.0039216,0.13725,0.015137,0.4631,1297.4,0.045333,0.0,-5.0065,0.1037,-0.207,68.244,0.0,0.552,1.0,2895.0,1275.0,1000.0,2067.5,62.65,1.0,0.0,0.0,4.8436,0.015092,0.0,-0.016178,0.0,0.0
32.0,-31.506,118.74,2577.6,1152.8,364.23,79.78699999999998,66.607,5.6842,-4.1651,67.43,-0.0039216,0.13725,0.013172,0.4631,1300.4,0.045414,0.0,-5.0489,0.088921,-0.17745,67.43,0.0,0.59618,1.0,2895.0,1275.0,1000.0,1965.9,62.4,1.0,0.0,0.0,4.2071,0.012495,0.0,-0.014052,0.0,0.0
36.0,-31.505,118.74,2581.3,1263.8,411.81,83.64299999999999,65.778,4.1458,-3.2946,66.893,-0.0039216,0.13725,0.010568,0.4631,1302.4,0.045468,0.0,-5.081,0.072926,-0.14545999999999998,66.893,0.0,0.46646,1.0,2895.0,1275.0,1000.0,1845.5,62.114,1.0,0.0,0.0,3.664,0.0098838,0.0,-0.012238,0.0,0.0
40.0,-31.505,118.74,2581.8,1359.5,454.75,84.215,65.195,2.688,-2.6802,66.84,-0.0039216,0.13725,0.0085405,0.4631,1302.6,0.045474,0.0,-5.0862,0.06039,-0.12039,66.84,0.0,0.37099,1.0,2895.0,1275.0,1000.0,1740.9,61.889,1.0,0.0,0.0,3.3058,0.0080405,0.0,-0.011041,0.0,0.0
44.0,-31.504,118.74,2579.3,1465.4,503.4,81.77199999999998,64.679,1.127,-2.1285,67.225,-0.0039216,0.13725,0.006969100000000001,0.4631,1301.2,0.045437,0.0,-5.0678,0.050755,-0.10112,67.225,0.0,0.29239,1.0,2895.0,1275.0,1000.0,1624.6,61.643,1.0,0.0,0.0,3.0358,0.0063856,0.0,-0.01014,0.0,0.0
48.0,-31.504,118.74,2573.7,1571.2,553.12,76.35600000000002,64.26899999999999,-0.2348,-1.6909999999999998,68.02199999999999,-0.0039216,0.13725,0.0055279,0.4631,1298.3,0.04536,0.0,-5.0274,0.041799,-0.083205,68.02199999999999,0.0,0.22716,1.0,2895.0,1275.0,1000.0,1507.8,61.395,1.0,0.0,0.0,2.8731,0.005072999999999999,0.0,-0.0095962,0.0,0.0
52.0,-31.503,118.75,2566.0,1674.9,602.63,68.709,63.948,-1.2482,-1.3502,69.102,-0.0039216,0.13725,0.0043138,0.4631,1294.4,0.045255,0.0,-4.9727,0.034227999999999995,-0.068063,69.102,0.0,0.17367,1.0,2895.0,1275.0,1000.0,1393.1,61.14100000000001,1.0,0.0,0.0,2.8061,0.0040505,0.0,-0.0093725,0.0,0.0
56.0,-31.503,118.75,2557.0,1774.3,650.88,59.90600000000001,63.701,-1.8557,-1.0915,70.29899999999999,-0.0039216,0.13725,0.0033016999999999994,0.4631,1290.1,0.045138,0.0,-4.9127,0.027716,-0.05504,70.29899999999999,0.0,0.13975,1.0,2895.0,1275.0,1000.0,1282.8,60.887,1.0,0.0,0.0,2.814,0.0034441000000000003,0.0,-0.0093986,0.021337,-0.71602
60.0,-31.502,118.75,2546.1,1886.7,705.9,49.085,63.478,-2.0987,-0.86679,71.71,-0.0039216,0.13725,0.0027458,0.4631,1285.0,0.045003,0.0,-4.8439999999999985,0.024357,-0.048322,71.71,0.0,0.10968,1.0,2895.0,1275.0,1000.0,1157.9,60.56,1.0,0.0,0.0,2.9179,0.0026004,0.0,-0.0097459,0.0,0.0
64.0,-31.502,118.75,2535.0,2002.0,762.61,38.077,63.297,-1.89,-0.69033,73.077,-0.0039216,0.13725,0.0022381,0.4631,1280.2,0.044875,0.0,-4.7792,0.021291,-0.04219,73.077,0.0,0.081937,1.0,2895.0,1275.0,1000.0,1029.6,60.155,1.0,0.0,0.0,3.1418,0.002071,0.0,-0.010494,0.0,0.0
68.0,-31.501,118.75,2524.6,2120.2,821.43,27.878,63.148,-1.2706,-0.55909,74.271,-0.0039216,0.13725,0.0017692999999999997,0.4631,1275.9,0.044763,0.0,-4.7234,0.01835,-0.036308,74.271,0.0,0.062247,1.0,2895.0,1275.0,1000.0,897.84,59.657,1.0,0.0,0.0,3.4907,0.0016773,0.0,-0.011659,0.0,0.0
72.0,-31.501,118.75,2516.6,2231.8,877.5,19.934,63.03100000000001,-0.38914,-0.46775,75.131,-0.0039216,0.13725,0.0014988,0.4631,1272.9,0.044685,0.0,-4.6837,0.016707,-0.033020999999999995,75.131,0.0,0.048239,1.0,2895.0,1275.0,1000.0,773.18,59.062,1.0,0.0,0.0,3.9695,0.0014033,0.0,-0.013258,0.0,0.0
76.0,-31.5,118.75,2510.6,2345.7,934.61,14.136,62.932,0.70534,-0.39829,75.682,-0.0039216,0.13725,0.0012356,0.4631,1271.1,0.044639,0.0,-4.6579,0.015116,-0.02984,75.682,0.0,0.033765,1.0,2895.0,1275.0,1000.0,646.24,58.216,1.0,0.0,0.0,4.7162,0.0012286,0.0,-0.015752000000000002,-0.0035882,0.12041
80.0,-31.5,118.75,2507.4,2456.6,990.45,10.991,62.746,1.8956,-2.0266,75.882,-0.0039216,0.13725,-0.019072,0.4631,1270.6,0.044627,0.0,-4.6143,-0.19718,0.088396,75.882,0.0,-1.7622,1.0,2895.0,1275.0,1000.0,522.63,57.012,1.0,0.0,0.0,5.7335,-0.01915,0.0,-0.01915,0.0,0.0
84.0,-31.499,118.76,2506.8,2583.5,1056.2,10.542,61.499,3.2017,-5.2599,75.70100000000002,-0.0039216,0.13725,0.016965,0.4631,1271.5,0.044652,0.0,-4.7010000000000005,0.11365,-0.22691,75.70100000000002,0.0,0.71909,2.0,4305.0,1905.0,1000.0,1919.3,63.754,1.0,0.0,0.0,-2.2548,0.015780000000000002,0.0,0.0075309,0.0,0.0
88.0,-31.499,118.76,2509.0,2698.8,1119.0,12.925,60.398,4.3277,-4.053,75.183,-0.0039216,0.13725,0.012332,0.4631,1273.7,0.04471,0.0,-4.6836,0.081939,-0.16349,75.183,0.0,0.6562,2.0,4305.0,1905.0,1000.0,1788.2,63.925,1.0,0.0,0.0,-3.5265,0.012159,0.0,0.011779,0.0,0.0
92.0,-31.498,118.76,2514.2,2823.6,1189.8,18.224,59.493,5.3809,-3.0358,74.282,-0.0039216,0.13725,0.010058,0.4631,1277.2,0.044805000000000005,0.0,-4.718,0.06896000000000001,-0.13753,74.282,0.0,0.49004,2.0,4305.0,1905.0,1000.0,1645.0,64.23100000000001,1.0,0.0,0.0,-4.7382,0.0091074,0.0,0.015826,0.0,0.0
96.0,-31.497,118.76,2521.5,2946.1,1261.7,25.665,59.108,6.1558,0.11604,73.119,-0.0039216,0.13725,0.017949,0.4631,1281.7,0.044925,0.0,-4.7487,0.1146,-0.2288,73.119,0.0,1.0307,2.0,4305.0,1905.0,1000.0,1503.4,64.667,1.0,0.0,0.0,-5.5596,0.018569,0.0,0.018569,0.0,0.0
100.0,-31.497,118.76,2529.6,3062.2,1330.0,33.943000000000005,59.514,6.5118,2.2315,71.87,-0.0039216,0.13725,-0.0044394,0.4631,1286.4,0.045053,0.0,-4.8133,-0.084944,0.032276,71.87,0.0,0.71955,2.0,4305.0,1905.0,1000.0,1369.4,65.172,1.0,0.0,0.0,-5.6575,0.018896,0.0,0.018896,0.0,0.0
104.0,-31.496,118.76,2538.2,3181.9,1398.5,42.605,60.353,6.4196,3.7939,70.583,-0.0039216,0.13725,0.022348,0.4631,1291.3,0.045185,0.0,-4.8775,0.14735,-0.29431,70.583,0.0,0.95544,2.0,4305.0,1905.0,1000.0,1232.1,65.726,1.0,0.0,0.0,-5.3723,0.017943,0.0,0.017943,0.0,0.0
108.0,-31.496,118.76,2545.1,3289.9,1458.1,49.612,61.347,5.9278,4.0942,69.548,-0.0039216,0.13725,-0.012696,0.4631,1295.1,0.04529,0.0,-4.9026,-0.15425,0.066927,69.548,0.0,-0.49396,2.0,4305.0,1905.0,1000.0,1109.1,66.238,1.0,0.0,0.0,-4.8904,-0.012999,0.0,0.016334,-0.024305,0.8156100000000001
112.0,-31.495,118.76,2550.8,3406.0,1519.8,55.405,62.237,5.0545,3.0969,68.694,-0.0039216,0.13725,-0.01011,0.4631,1298.3,0.045377,0.0,-4.9585,-0.11665,0.048131,68.694,0.0,-0.51355,2.0,4305.0,1905.0,1000.0,978.07,66.808,1.0,0.0,0.0,-4.5706,-0.009290799999999998,0.0,0.015266,0.0,0.0
116.0,-31.495,118.76,2554.0,3519.1,1578.4,58.732,62.878,3.9508,2.3091,68.205,-0.0039216,0.13725,-0.0077762,0.4631,1300.2,0.045427,0.0,-4.9901,-0.088176,0.033892,68.205,0.0,-0.39206,2.0,4305.0,1905.0,1000.0,851.06,67.432,1.0,0.0,0.0,-4.5543,-0.0069274,0.0,0.015211,0.0,0.0
120.0,-31.494,118.77,2554.6,3624.3,1631.0,59.44300000000001,63.32,2.8221,1.7457,68.097,-0.0039216,0.13725,-0.0056442,0.4631,1300.6,0.045439,0.0,-5.0014,-0.06152100000000001,0.020564,68.097,0.0,-0.299,2.0,4305.0,1905.0,1000.0,733.79,68.07600000000001,1.0,0.0,0.0,-4.7561,-0.005237,0.0,0.015885,0.0,0.0
