index,lat,lon,alt,X,Y,Z,psi,theta,phi,TAS,JSHead,JSPitch,JSRoll,throttle,thrust,fuel_flow,rudder,elevator,left_ail,right_ail,ground_speed,wind_speed,roll_rate,num_wp,x_wp,y_wp,z_wp,wp_dist,yaw_reff,wp_stat,ph_stat,wl_stat,yaw_error,JSRoll_Sim,Roll_lim_stat,KP,KD,error_rate
1.0,-31.895,120.18,2976.3,-150.91,80.17399999999998,6.6558,298.39,3.7987,0.6823,83.495,0.0039216,0.11373,0.0039216,1.0,4803.7,0.13613,0.0,-4.3247,0.0093923,-0.039177,83.495,0.0,0.24868,1.0,1500.0,3000.0,1000.0,3354.2,29.484,0.0,0.0,0.0,-91.09100000000001,0.20131,0.0,0.20131,0.0,0.0
4.0,-31.895,120.18,2977.6,-199.29,106.2,8.0302,298.48,3.4444,0.8511700000000001,84.3,0.0039216,0.11373,0.0039216,1.0,4850.9,0.13749,0.0,-4.2956,0.0093574,-0.039106999999999996,84.3,0.0,0.25069,1.0,1500.0,3000.0,1000.0,3355.8,30.421999999999997,1.0,0.0,0.0,-91.944,0.2032,0.0,0.2032,0.0,0.0
8.0,-31.895,120.18,2977.7,-206.52,110.0,8.2086,298.49,3.4148,1.1954,84.42399999999998,0.0039216,0.11373,0.20332999999999998,1.0,4854.1,0.1376,0.0,-4.2515,1.3424,-2.7051,84.42399999999998,0.0,5.3184,1.0,1500.0,3000.0,1000.0,3356.2,30.561,1.0,0.0,0.0,-92.07,0.24438000000000001,0.0,0.20348,0.0409,-1.3633
12.0,-31.895,120.18,2978.3,-231.79,123.33,8.7723,298.58,3.3447,4.4957,84.851,0.0039216,0.11373,0.25506999999999996,1.0,4861.7,0.13782,0.0,-4.3115,1.6066,-3.2335,84.851,0.0,12.982999999999999,1.0,1500.0,3000.0,1000.0,3357.7,31.048000000000002,1.0,0.0,0.0,-92.473,0.27591,0.0,0.20437,0.07154500000000001,-2.3848
16.0,-31.895,120.18,2978.3,-235.4,125.45,8.8497,298.6,3.3310000000000004,5.1502,84.914,0.0039216,0.11373,0.25506999999999996,1.0,4862.4,0.13784000000000002,0.0,-4.3188,1.5987,-3.2179,84.914,0.0,13.519,1.0,1500.0,3000.0,1000.0,3357.8,31.12,1.0,0.0,0.0,-92.51899999999999,0.20447,0.0,0.20447,0.0,0.0
20.0,-31.895,120.18,2978.9,-267.17,142.58,9.469,299.04,3.1629,11.355,85.462,0.0039216,0.11373,0.23494,0.92066,4758.1,0.13548,0.0,-4.2402,1.435,-2.8905,85.462,0.0,14.539000000000001,1.0,1500.0,3000.0,1000.0,3359.7,31.735,1.0,0.0,0.0,-92.699,0.20486999999999997,0.0,0.20486999999999997,0.0,0.0
24.0,-31.895,120.18,2979.3,-294.61,157.82,9.9324,299.72,2.9962,16.197,85.884,0.0039216,0.11373,0.19876,0.77477,4092.9,0.11739000000000001,0.0,-4.0301,1.2072,-2.4347,85.884,0.0,12.125,1.0,1500.0,3000.0,1000.0,3361.3,32.269,1.0,0.0,0.0,-92.54700000000001,0.20453,0.0,0.20453,0.0,0.0
28.0,-31.894000000000002,120.18,2979.6,-319.88,172.42,10.289000000000001,300.54,2.8862,20.121,86.167,0.0039216,0.11373,0.16473,0.7036600000000001,3335.6,0.095427,0.0,-3.8811,0.98406,-1.9885,86.167,0.0,10.558,1.0,1500.0,3000.0,1000.0,3362.6,32.766,1.0,0.0,0.0,-92.227,0.20382,0.0,0.20382,0.0,0.0
32.0,-31.894000000000002,120.18,2979.9,-349.49,189.55,10.622,301.64,2.7269,23.951999999999998,86.40100000000002,0.0039216,0.11373,0.11199,0.7036600000000001,2861.9,0.081686,0.0,-3.813,0.64086,-1.3021,86.40100000000002,0.0,8.1126,1.0,1500.0,3000.0,1000.0,3364.4,33.348,1.0,0.0,0.0,-91.712,0.20268,0.0,0.20268,0.0,0.0
36.0,-31.894000000000002,120.18,2980.1,-382.71,209.86,10.873,303.03,2.4907,27.888,86.59299999999998,0.0039216,0.11373,0.06927699999999999,0.5768300000000001,2378.2,0.06931799999999999,0.0,-3.7492,0.34403,-0.70845,86.59299999999998,0.0,7.2768,1.0,1500.0,3000.0,1000.0,3365.9,34.01,1.0,0.0,0.0,-90.978,0.20106,0.0,0.20106,0.0,0.0
40.0,-31.894000000000002,120.18,2980.2,-407.26,225.31,10.953,304.17,2.2661,30.269000000000002,86.686,0.0039216,0.11373,0.13335,0.5281399999999999,2018.4,0.06109,0.0,-3.6442,0.80619,-1.6328,86.686,0.0,7.5552,1.0,1500.0,3000.0,1000.0,3367.0,34.504,1.0,0.0,0.0,-90.329,0.19954105960264898,1.0,0.19963,0.0,0.0
44.0,-31.894000000000002,120.18,2980.0,-441.92,248.8,10.877,305.93,1.8735,31.514,86.76100000000002,0.0039216,0.11373,0.0015417,0.42161000000000004,1598.8,0.05149600000000002,0.0,-3.5603,-0.013134999999999999,0.0058788,86.76100000000002,0.0,0.51356,1.0,1500.0,3000.0,1000.0,3367.5,35.216,1.0,0.0,0.0,-89.28399999999998,0.19770317880794705,1.0,0.19732,0.0,0.0
48.0,-31.894000000000002,120.18,2979.8,-462.14,263.39,10.713,306.99,1.6799,31.624000000000002,86.78,0.0039216,0.11373,-6.4671e-05,0.42161000000000004,1400.6,0.046729,0.0,-3.5438,-0.019434,0.0099131,86.78,0.0,0.12697999999999998,1.0,1500.0,3000.0,1000.0,3367.3,35.64,1.0,0.0,0.0,-88.648,0.19586529801324504,1.0,0.19591,0.0,0.0
52.0,-31.893,120.18,2979.4,-487.41,281.59,10.392999999999999,308.27,1.4678,31.676,86.79,0.0039216,0.11373,0.0001654,0.36801999999999996,1206.5,0.042438,0.0,-3.5536,-0.012601000000000001,0.0048099,86.79,0.0,-0.004425800000000001,1.0,1500.0,3000.0,1000.0,3367.4,36.17,1.0,0.0,0.0,-87.898,0.19402741721854305,1.0,0.19425,0.0,0.0
56.0,-31.893,120.18,2978.7,-520.63,307.83,9.7467,310.05,1.1877,31.689,86.786,0.0039216,0.11373,-5.6996999999999997e-05,0.36801999999999996,1038.8,0.038475,0.0,-3.5362,-0.012661,0.0049308,86.786,0.0,-0.0849,1.0,1500.0,3000.0,1000.0,3366.1,36.89,1.0,0.0,0.0,-86.84299999999998,0.19218953642384107,1.0,0.19192,0.0,0.0
60.0,-31.893,120.18,2978.1,-543.74,326.87,9.1644,311.29,0.9908299999999999,31.680999999999997,86.78200000000002,0.0039216,0.11373,-9.6579e-05,0.36801999999999996,973.39,0.036956,0.0,-3.5255,-0.012812,0.0052315,86.78200000000002,0.0,-0.090499,1.0,1500.0,3000.0,1000.0,3364.9,37.4,1.0,0.0,0.0,-86.11,0.19035165562913908,1.0,0.1903,0.0,0.0
64.0,-31.893,120.18,2977.3,-568.29,348.03,8.4018,312.66,0.77499,31.669,86.78299999999999,0.0039216,0.11373,-0.00011369,0.36801999999999996,927.14,0.035861000000000004,0.0,-3.5195,-0.013053,0.0057131,86.78299999999999,0.0,-0.083651,1.0,1500.0,3000.0,1000.0,3363.1,37.951,1.0,0.0,0.0,-85.295,0.1885137748344371,1.0,0.1885,0.0,0.0
68.0,-31.893,120.18,2976.2,-595.01,371.95,7.4323,314.14,0.54289,31.651999999999997,86.79299999999998,0.0039216,0.11373,-6.6159e-05,0.36801999999999996,895.15,0.035125,0.0,-3.5171,-0.012771,0.0051494,86.79299999999998,0.0,-0.080649,1.0,1500.0,3000.0,1000.0,3360.9,38.561,1.0,0.0,0.0,-84.42200000000003,0.1866758940397351,1.0,0.18657,0.0,0.0
72.0,-31.892,120.18,2975.0,-621.01,396.92,6.2915,315.65,0.30864,31.629,86.816,0.0039216,0.11373,-0.00018432,0.36801999999999996,874.37,0.034651,0.0,-3.5149,-0.013567,0.006740899999999999,86.816,0.0,-0.083058,1.0,1500.0,3000.0,1000.0,3357.8,39.173,1.0,0.0,0.0,-83.521,0.18483801324503316,1.0,0.18458,0.0,0.0
76.0,-31.892,120.18,2973.9,-642.67,418.5,5.2205,316.92,0.1146,31.605,86.846,0.0039216,0.11373,-0.00014932,0.36801999999999996,862.78,0.034385,0.0,-3.5128,-0.013337,0.006282,86.846,0.0,-0.081924,1.0,1500.0,3000.0,1000.0,3354.9,39.69300000000001,1.0,0.0,0.0,-82.772,0.18300013245033112,1.0,0.18293,0.0,0.0
80.0,-31.892,120.18,2972.4,-667.23,444.32,3.8198,318.42,-0.1116,31.57,86.89399999999998,0.0039216,0.11373,-6.3019e-05,0.36801999999999996,853.51,0.034167,0.0,-3.5105,-0.012713,0.0050331,86.89399999999998,0.0,-0.082551,1.0,1500.0,3000.0,1000.0,3350.9,40.298,1.0,0.0,0.0,-81.878,0.18116225165562916,1.0,0.18095,0.0,0.0
84.0,-31.892,120.18,2971.4,-681.67,460.61,2.9008,319.33,-0.24674000000000001,31.546,86.93,0.0039216,0.11373,-0.00025882,0.36801999999999996,849.47,0.034078,0.0,-3.5091,-0.014463,0.0074274,86.93,0.0,-0.083335,1.0,1500.0,3000.0,1000.0,3347.9,40.667,1.0,0.0,0.0,-81.33800000000002,0.17932437086092715,1.0,0.17976,0.0,0.0
88.0,-31.892,120.18,2969.6,-706.22,488.97,1.1809,320.91,-0.47721,31.499000000000002,87.006,0.0039216,0.11373,-0.00026251,0.36801999999999996,844.44,0.033962,0.0,-3.5066,-0.014398,0.0073950000000000005,87.006,0.0,-0.086094,1.0,1500.0,3000.0,1000.0,3342.6,41.303000000000004,1.0,0.0,0.0,-80.395,0.17748649006622516,1.0,0.17767,0.0,0.0
92.0,-31.891,120.18,2968.1,-725.72,512.04,-0.28788,322.16,-0.6551,31.456999999999997,87.07700000000001,0.0039216,0.11373,-0.00022476,0.36801999999999996,841.68,0.033899,0.0,-3.5044,-0.013919999999999998,0.0071561,87.07700000000001,0.0,-0.084208,1.0,1500.0,3000.0,1000.0,3338.2,41.816,1.0,0.0,0.0,-79.65899999999998,0.17564860927152318,1.0,0.17605,0.0,0.0
96.0,-31.891,120.18,2965.9,-751.0,544.2,-2.438,323.86,-0.88999,31.393,87.19,0.0039216,0.11373,-0.00023995,0.36801999999999996,839.05,0.033839,0.0,-3.5011,-0.0141,0.007245999999999998,87.19,0.0,-0.085023,1.0,1500.0,3000.0,1000.0,3331.4,42.50899999999999,1.0,0.0,0.0,-78.653,0.1738107284768212,1.0,0.17382,0.0,0.0
100.0,-31.891,120.17,2964.2,-767.61,566.85,-4.0157,325.02,-1.0462,31.346,87.277,0.0039216,0.11373,-0.00032342,0.36801999999999996,837.73,0.033808,0.0,-3.4985,-0.015285,0.0078388,87.277,0.0,-0.084985,1.0,1500.0,3000.0,1000.0,3326.0,42.983000000000004,1.0,0.0,0.0,-77.958,0.1719728476821192,1.0,0.17229,0.0,0.0
104.0,-31.891,120.17,2962.2,-786.38,593.09,-5.9156,326.36,-1.2189,31.29,87.387,0.0039216,0.11373,-0.00033787,0.36801999999999996,836.56,0.033782,0.0,-3.4955,-0.0156,0.007996,87.387,0.0,-0.08228099999999999,1.0,1500.0,3000.0,1000.0,3319.8,43.528999999999996,1.0,0.0,0.0,-77.167,0.17013496688741722,1.0,0.17054,0.0,0.0
108.0,-31.89,120.17,2959.3,-811.66,630.13,-8.7052,328.21,-1.4464,31.205,87.555,0.0039216,0.11373,-0.00035608,0.36801999999999996,835.31,0.033754,0.0,-3.4908,-0.015839,0.0081154,87.555,0.0,-0.08283,1.0,1500.0,3000.0,1000.0,3310.6,44.288000000000004,1.0,0.0,0.0,-76.077,0.16829708609271524,1.0,0.16813,-0.16169,5.3897
112.0,-31.89,120.17,2957.4,-826.83,654.68,-10.606,329.41,-1.5859999999999999,31.145,87.67399999999998,0.0039216,0.11373,-0.00028145,0.36801999999999996,834.64,0.033739,0.0,-3.4875,-0.014747999999999999,0.0075702,87.67399999999998,0.0,-0.083452,1.0,1500.0,3000.0,1000.0,3303.7,44.773,1.0,0.0,0.0,-75.367,0.16645920529801325,1.0,0.16655999999999999,0.0,0.0
116.0,-31.89,120.17,2955.3,-841.99,680.07,-12.614,330.62,-1.7213,31.081,87.802,0.0039216,0.11373,-0.00026265,0.36801999999999996,834.02,0.033725,0.0,-3.4838,-0.014495,0.0074433999999999985,87.802,0.0,-0.08302999999999999,1.0,1500.0,3000.0,1000.0,3296.5,45.271,1.0,0.0,0.0,-74.64699999999998,0.16462132450331127,1.0,0.16497,0.0,0.0
120.0,-31.89,120.17,2952.8,-859.32,710.34,-15.073,332.06,-1.8717,31.002,87.962,0.0039216,0.11373,-0.0004279,0.36801999999999996,833.36,0.033711,0.0,-3.4795,-0.016697,0.0085446,87.962,0.0,-0.087324,1.0,1500.0,3000.0,1000.0,3287.7,45.858000000000004,1.0,0.0,0.0,-73.8,0.16278344370860928,1.0,0.1631,0.0,0.0
